Nova Londrina (PR);122
São Miguel do Iguaçu (PR);122
Águas de Chapecó (SC);122
Capão do Leão (RS);122
Barreira (CE);121
Tururu (CE);121
Várzea Alegre (CE);121
Várzea da Palma (MG);121
Cafelândia (SP);121
Saudades (SC);121
Bom Princípio (RS);121
Picada Café (RS);121
Rolador (RS);121
Guarantã do Norte (MT);121
Manacapuru (AM);120
Pires Ferreira (CE);120
Curaçá (BA);120
Heliópolis (BA);120
Nova Era (MG);120
Baixo Guandu (ES);120
Paraíba do Sul (RJ);120
Conchal (SP);120
Serra Negra (SP);120
Santa Terezinha de Itaipu (PR);120
Salvador das Missões (RS);120
São Pedro do Butiá (RS);120
Palmeirais (PI);119
Santanópolis (BA);119
Iturama (MG);119
Itaperuna (RJ);119
Mendes (RJ);119
Cesário Lange (SP);119
Espigão D'Oeste (RO);118
Monte Alegre (PA);118
Novo Progresso (PA);118
Itatira (CE);118
Palmares (PE);118
Glaucilândia (MG);118
Juramento (MG);118
Laranjal Paulista (SP);118
Santa Isabel (SP);118
Morretes (PR);118
Maravilha (SC);118
Caiçara (RS);118
Charqueadas (RS);118
Itatiba do Sul (RS);118
Muliterno (RS);118
Apodi (RN);117
Toritama (PE);117
Serra do Ramalho (BA);117
Nova Ponte (MG);117
São Miguel Arcanjo (SP);117
Herval d'Oeste (SC);117
Ituporanga (SC);117
Vista Alegre do Prata (RS);117
Ceres (GO);117
Coroatá (MA);116
Itainópolis (PI);116
São Cristóvão (SE);116
Esplanada (BA);116
Uauá (BA);116
Brasília de Minas (MG);116
Contenda (PR);116
Pérola (PR);116
Piraí do Sul (PR);116
Querência (MT);116
Miracema do Tocantins (TO);115
Buriticupu (MA);115
Santo Antônio de Lisboa (PI);115
Santa Maria da Boa Vista (PE);115
Monte Azul Paulista (SP);115
Rio das Pedras (SP);115
Arabutã (SC);115
Capinzal (SC);115
Forquilhinha (SC);115
Capão Bonito do Sul (RS);115
Rolante (RS);115
Senador Salgado Filho (RS);115
Jijoca de Jericoacoara (CE);114
Santana do Riacho (MG);114
Santa Rita do Passa Quatro (SP);114
Garopaba (SC);114
Xinguara (PA);113
Campo Grande (RN);113
Poço Redondo (SE);113
Poço Verde (SE);113
Juquitiba (SP);113
Cafelândia (PR);113
Iporã (PR);113
Cerro Branco (RS);113
São Lourenço do Sul (RS);113
Fátima do Sul (MS);113
Pimenta Bueno (RO);112
Bom Jardim (MA);112
Jatobá do Piauí (PI);112
Boquim (SE);112
Carandaí (MG);112
Itapecerica (MG);112
Ninheira (MG);112
São José da Lapa (MG);112
Bady Bassitt (SP);112
Jandaia do Sul (PR);112
Reserva (PR);112
Santo Antônio do Planalto (RS);112
Anaurilândia (MS);112
Miranda (MS);112
Independência (CE);111
Brejo da Madre de Deus (PE);111
Tamandaré (PE);111
Paracambi (RJ);111
Cananéia (SP);111
Igarapava (SP);111
Alto Paraná (PR);111
Wenceslau Braz (PR);111
Mato Leitão (RS);111
Ipameri (GO);111
Boa Hora (PI);110
Paratinga (BA);110
Camanducaia (MG);110
Carmo do Paranaíba (MG);110
Perdões (MG);110
Araruna (PR);110
Peabiru (PR);110
São José do Cedro (SC);110
Rio Verde de Mato Grosso (MS);110
Seringueiras (RO);109
Clevelândia (PR);109
Corupá (SC);109
Protásio Alves (RS);109
Rosário do Sul (RS);109
Floresta (PE);108
Ituaçu (BA);108
Jaguaquara (BA);108
Cláudio (MG);108
Esmeraldas (MG);108
Guanhães (MG);108
São João da Lagoa (MG);108
São Gabriel da Palha (ES);108
Brodowski (SP);108
Candói (PR);108
Paraíso do Norte (PR);108
Santo Antônio do Sudoeste (PR);108
Presidente Castello Branco (SC);108
Jaguarão (RS);108
Canarana (MT);108
Palmeiras de Goiás (GO);108
Conceição do Araguaia (PA);107
Macapá (AP);107
Lavras da Mangabeira (CE);107
Caraúbas (RN);107
Jardim do Seridó (RN);107
Simão Dias (SE);107
Cônego Marinho (MG);107
Presidente Kennedy (ES);107
Mandirituba (PR);107
Piên (PR);107
Caraá (RS);107
Hidrolândia (GO);107
Cerejeiras (RO);106
Bragança (PA);106
Curuá (PA);106
Monção (MA);106
Além Paraíba (MG);106
Fundão (ES);106
Itatiaia (RJ);106
Assaí (PR);106
Pinhão (PR);106
Guaporé (RS);106
Nova Alvorada (RS);106
Nioaque (MS);106
Bayeux (PB);105
Barreiros (PE);105
Tobias Barreto (SE);105
Laje (BA);105
Carmópolis de Minas (MG);105
Luislândia (MG);105
Prata (MG);105
Santo Antônio do Monte (MG);105
Tijucas do Sul (PR);105
Nerópolis (GO);105
Porto Franco (MA);104
Irauçuba (CE);104
Lambari (MG);104
Nonoai (RS);104
Panambi (RS);104
Ouro Preto do Oeste (RO);103
Miranorte (TO);103
João Lisboa (MA);103
Santos Dumont (MG);103
Floresta (PR);103
Barra Bonita (SC);103
Balneário Piçarras (SC);103
Arroio dos Ratos (RS);103
São Luiz Gonzaga (RS);103
Peixoto de Azevedo (MT);103
Poconé (MT);103
Lagoa do Mato (MA);102
Rosário (MA);102
Lagoa Nova (RN);102
Botuporã (BA);102
Bambuí (MG);102
Campos Gerais (MG);102
Papagaios (MG);102
Bom Jesus do Itabapoana (RJ);102
Presidente Getúlio (SC);102
Rodeio (SC);102
São Carlos (SC);102
Imigrante (RS);102
São Martinho (RS);102
Brasilândia (MS);102
Lagoa da Confusão (TO);101
Altos (PI);101
Major Isidoro (AL);101
Santa Maria da Vitória (BA);101
Espinosa (MG);101
Ipanema (MG);101
Itaobim (MG);101
Martinópolis (SP);101
Santa Rosa de Viterbo (SP);101
Ilhota (SC);101
Boqueirão do Leão (RS);101
São Sepé (RS);101
Sobradinho (RS);101
Vila Maria (RS);101
Mundo Novo (MS);101
Abadia de Goiás (GO);101
São Miguel do Araguaia (GO);101
Tocantinópolis (TO);100
Santa Helena (MA);100
Zé Doca (MA);100
João Costa (PI);100
Rio Grande do Piauí (PI);100
Barra de Santo Antônio (AL);100
Porto da Folha (SE);100
Barra da Estiva (BA);100
Pilão Arcado (BA);100
Remanso (BA);100
Aimorés (MG);100
Caxambu (MG);100
Conceição das Alagoas (MG);100
Paty do Alferes (RJ);100
Américo Brasiliense (SP);100
Iracemápolis (SP);100
Coronel Freitas (SC);100
Capão do Cipó (RS);100
Coqueiro Baixo (RS);100
Pinhal da Serra (RS);100
Porto Lucena (RS);100
São José do Inhacorá (RS);100
Sinimbu (RS);100
Alto Araguaia (MT);100
Barbalha (CE);99
Conceição do Jacuípe (BA);99
Vazante (MG);99
Monte Aprazível (SP);99
Pereira Barreto (SP);99
Pinhalzinho (SC);99
Eldorado do Sul (RS);99
Morrinhos do Sul (RS);99
Vista Alegre (RS);99
Nobres (MT);99
Rubiataba (GO);99
Formoso do Araguaia (TO);98
Ribeiro Gonçalves (PI);98
Forquilha (CE);98
Várzea da Roça (BA);98
Palmital (SP);98
Cidade Gaúcha (PR);98
Engenheiro Beltrão (PR);98
Tapejara (PR);98
Xaxim (SC);98
São Francisco de Paula (RS);98
Vale Verde (RS);98
Bataguassu (MS);98
Novo Horizonte do Sul (MS);98
Rorainópolis (RR);97
Tomé-Açu (PA);97
Canguaretama (RN);97
Cabaceiras do Paraguaçu (BA);97
Guaranésia (MG);97
Panorama (SP);97
Carambeí (PR);97
Ipiranga do Sul (RS);97
Sério (RS);97
Westfália (RS);97
Vigia (PA);96
Cariré (CE);96
Croatá (CE);96
Mamanguape (PB);96
Casa Nova (BA);96
Muritiba (BA);96
Machado (MG);96
Pirajuí (SP);96
Porangaba (SP);96
Nova Santa Rita (RS);96
Bonito (MS);96
Igarapé-Açu (PA);95
Presidente Dutra (MA);95
Deputado Irapuan Pinheiro (CE);95
Sapé (PB);95
Bonito (PE);95
Brejão (PE);95
Mário Campos (MG);95
São Gonçalo do Rio Abaixo (MG);95
Morro Agudo (SP);95
Iporã do Oeste (SC);95
Roca Sales (RS);95
Santo Augusto (RS);95
Três Coroas (RS);95
Campos Sales (CE);94
Umirim (CE);94
Santa Cruz (RN);94
Jupi (PE);94
Campo Alegre (AL);94
Ipirá (BA);94
Queimadas (BA);94
Valente (BA);94
Barroso (MG);94
Lagoa Formosa (MG);94
Ecoporanga (ES);94
Capitão Leônidas Marques (PR);94
Cerro Largo (RS);94
Não-Me-Toque (RS);94
Silvânia (GO);94
Jaguaribe (CE);93
Marco (CE);93
Bom Jardim (PE);93
Canindé de São Francisco (SE);93
Canavieiras (BA);93
Felixlândia (MG);93
Nova Porteirinha (MG);93
Presidente Olegário (MG);93
Cabreúva (SP);93
Nova Aurora (PR);93
Tibagi (PR);93
Virmond (PR);93
Bom Jesus de Goiás (GO);93
Indiara (GO);93
Nova Cruz (RN);92
Gararu (SE);92
Muzambinho (MG);92
Riacho dos Machados (MG);92
Buritama (SP);92
Campina da Lagoa (PR);92
Antônio Carlos (SC);92
Encruzilhada do Sul (RS);92
Júlio de Castilhos (RS);92
Campos Belos (GO);92
Barreirinhas (MA);91
Jaguaribara (CE);91
São José de Mipibu (RN);91
Milagres (BA);91
Rafael Jambeiro (BA);91
Campina Verde (MG);91
Luz (MG);91
Pinheiros (ES);91
São José das Palmeiras (PR);91
Balneário Barra do Sul (SC);91
Porto Belo (SC);91
Iguatemi (MS);91
Porto Murtinho (MS);91
Acreúna (GO);91
Nova Crixás (GO);91
Passagem Franca (MA);90
São José de Ribamar (MA);90
Angical do Piauí (PI);90
São Bento do Una (PE);90
Teotônio Vilela (AL);90
Adustina (BA);90
Xique-Xique (BA);90
Abaeté (MG);90
Buritis (MG);90
Lontra (MG);90
Monte Sião (MG);90
Serro (MG);90
Pedro Canário (ES);90
Itaocara (RJ);90
Aparecida (SP);90
Iperó (SP);90
Lucélia (SP);90
Nova Granada (SP);90
Viradouro (SP);90
Monte Carlo (SC);90
Barracão (RS);90
Tupanci do Sul (RS);90
Tarauacá (AC);89
São Domingos do Araguaia (PA);89
Pinheiro (MA);89
Olho d'Água das Flores (AL);89
Cândido Sales (BA);89
Ibiá (MG);89
Martinho Campos (MG);89
Paraopeba (MG);89
Vargem Grande do Rio Pardo (MG);89
Iúna (ES);89
Antonina (PR);89
Barbosa Ferraz (PR);89
Joaquim Távora (PR);89
Ortigueira (PR);89
Ascurra (SC);89
Deodápolis (MS);89
Porto Acre (AC);88
Itaituba (PA);88
Caridade (CE);88
Paracuru (CE);88
Tabuleiro do Norte (CE);88
Monte Alegre (RN);88
Pão de Açúcar (AL);88
Itabaianinha (SE);88
Raul Soares (MG);88
São João Nepomuceno (MG);88
Macatuba (SP);88
Mamborê (PR);88
Coronel Bicaco (RS);88
Doutor Ricardo (RS);88
Piratini (RS);88
São Jorge (RS);88
Macau (RN);87
Paudalho (PE);87
Pilar (AL);87
Nossa Senhora das Dores (SE);87
Mucuri (BA);87
Siqueira Campos (PR);87
Portão (RS);87
Alexânia (GO);87
Goiás (GO);87
Curimatá (PI);86
São João do Jaguaribe (CE);86
Trairi (CE);86
Guamaré (RN);86
Agrestina (PE);86
Aquidabã (SE);86
Amargosa (BA);86
Brasilândia de Minas (MG);86
Jaíba (MG);86
Rio Piracicaba (MG);86
Miracatu (SP);86
Santa Mariana (PR);86
Lontras (SC);86
Mirassol d'Oeste (MT);86
Aragarças (GO);86
Aragoiânia (GO);86
Feijó (AC);85
Maués (AM);85
Alvorada (TO);85
São Raimundo Nonato (PI);85
Boca da Mata (AL);85
Pindobaçu (BA);85
Santa Cruz Cabrália (BA);85
Brazópolis (MG);85
São Fidélis (RJ);85
Bilac (SP);85
Bocaina (SP);85
Sarapuí (SP);85
Marmeleiro (PR);85
Goianápolis (GO);85
João Câmara (RN);84
Santa Teresa (ES);84
Italva (RJ);84
Nazaré Paulista (SP);84
Douradina (PR);84
Icaraíma (PR);84
Matelândia (PR);84
Guabiruba (SC);84
Nova Veneza (SC);84
David Canabarro (RS);84
Restinga Sêca (RS);84
São José do Hortêncio (RS);84
Nova Alvorada do Sul (MS);84
Vitória do Xingu (PA);83
Arame (MA);83
Ribeirão (PE);83
Japoatã (SE);83
Itororó (BA);83
Paraguaçu (MG);83
Santa Rita do Sapucaí (MG);83
Cardoso (SP);83
Ribeirão Branco (SP);83
Garuva (SC);83
Selvíria (MS);83
Cametá (PA);82
Marapanim (PA);82
Patos do Piauí (PI);82
Senador Pompeu (CE);82
Campo do Brito (SE);82
Cássia (MG);82
Itupeva (SP);82
Pontal (SP);82
Ribeirão Grande (SP);82
Tabapuã (SP);82
Ribeirão do Pinhal (PR);82
Jacinto Machado (SC);82
São Domingos do Sul (RS);82
Comodoro (MT);82
Plácido de Castro (AC);81
Salinópolis (PA);81
Paraipaba (CE);81
Poço Branco (RN);81
Conceição do Almeida (BA);81
Itapicuru (BA);81
Bom Jardim (RJ);81
Quissamã (RJ);81
Itirapina (SP);81
Itapejara d'Oeste (PR);81
São João (PR);81
Sengés (PR);81
Nova Bréscia (RS);81
Itaporã (MS);81
Rialma (GO);81
Vianópolis (GO);81
Presidente Médici (RO);80
Almeirim (PA);80
Parnarama (MA);80
Miguel Alves (PI);80
São João do Arraial (PI);80
Bela Cruz (CE);80
Sousa (PB);80
Mirandiba (PE);80
Barra dos Coqueiros (SE);80
Coribe (BA);80
Sento Sé (BA);80
Conselheiro Pena (MG);80
Alegre (ES);80
Cordeiro (RJ);80
Charqueada (SP);80
Ouroeste (SP);80
Gravatal (SC);80
Antônio Prado (RS);80
Barão (RS);80
Gramado Xavier (RS);80
Nova Hartz (RS);80
São Valério do Sul (RS);80
Sarandi (RS);80
Três Palmeiras (RS);80
Angélica (MS);80
Abadiânia (GO);80
Chapadão do Céu (GO);80
Sena Madureira (AC);79
São Francisco do Pará (PA);79
Barro (CE);79
Reriutaba (CE);79
Itapetim (PE);79
Jeremoabo (BA);79
Conceição dos Ouros (MG);79
Itaú de Minas (MG);79
Japaraíba (MG);79
Matias Barbosa (MG);79
Planura (MG);79
Cantagalo (RJ);79
Conchas (SP);79
Pedra Preta (MT);79
Alenquer (PA);78
Alvorada do Gurguéia (PI);78
Campo Grande do Piauí (PI);78
Murici dos Portelas (PI);78
São José do Piauí (PI);78
Sussuapara (PI);78
Pentecoste (CE);78
Areia Branca (RN);78
Cabedelo (PB);78
Riachão das Neves (BA);78
Dores do Indaiá (MG);78
Miracema (RJ);78
Três Rios (RJ);78
Barrinha (SP);78
Pacaembu (SP);78
Rinópolis (SP);78
Santo Antônio de Posse (SP);78
Cantagalo (PR);78
Itaperuçu (PR);78
Imaruí (SC);78
Mariana Pimentel (RS);78
Pareci Novo (RS);78
Ladário (MS);78
Ribas do Rio Pardo (MS);78
Custódia (PE);77
Trindade (PE);77
Iaçu (BA);77
Igrapiúna (BA);77
Jandaíra (BA);77
Candeias (MG);77
Verdelândia (MG);77
Cajuru (SP);77
Ipuã (SP);77
Juquiá (SP);77
Pompéia (SP);77
Valentim Gentil (SP);77
Mangueirinha (PR);77
Querência do Norte (PR);77
Santa Isabel do Ivaí (PR);77
Agrolândia (SC);77
Quaraí (RS);77
São Valentim do Sul (RS);77
Machadinho D'Oeste (RO);76
Tabatinga (AM);76
São Caitano (PE);76
Tucano (BA);76
Una (BA);76
Elói Mendes (MG);76
Sacramento (MG);76
Cardoso Moreira (RJ);76
Silva Jardim (RJ);76
Pirapora do Bom Jesus (SP);76
Tanabi (SP);76
Planalto (PR);76
São Joaquim (SC);76
Travesseiro (RS);76
Tupanciretã (RS);76
Barra do Bugres (MT);76
São Domingos do Maranhão (MA);75
Turilândia (MA);75
Nazária (PI);75
Itapissuma (PE);75
Batalha (AL);75
Andorinha (BA);75
Carmo do Rio Claro (MG);75
São Gonçalo do Pará (MG);75
Serranópolis de Minas (MG);75
Ibiraçu (ES);75
Sooretama (ES);75
Sete Barras (SP);75
Valparaíso (SP);75
São Jorge do Patrocínio (PR);75
Guaraciaba (SC);75
Fagundes Varela (RS);75
Itaara (RS);75
Sonora (MS);75
Diamantino (MT);75
Paranatinga (MT);75
Alvorada D'Oeste (RO);74
Icatu (MA);74
Jacobina do Piauí (PI);74
Nazaré da Mata (PE);74
Orobó (PE);74
Caém (BA);74
Camacan (BA);74
Cansanção (BA);74
Terra Nova (BA);74
Carangola (MG);74
Pedra Azul (MG);74
Miguelópolis (SP);74
Taquarituba (SP);74
Bela Vista do Paraíso (PR);74
Paranacity (PR);74
Canelinha (SC);74
Herveiras (RS);74
Camapuã (MS);74
Eldorado (MS);74
Brasiléia (AC);73
Pindaré-Mirim (MA);73
Regeneração (PI);73
Orós (CE);73
Ouro Branco (RN);73
Campanha (MG);73
Itaguara (MG);73
Piranguinho (MG);73
Boa Esperança (ES);73
Bastos (SP);73
Maracaí (SP);73
São Bento do Sapucaí (SP);73
Teodoro Sampaio (SP);73
Jataizinho (PR);73
Santa Izabel do Oeste (PR);73
Santa Tereza do Oeste (PR);73
Tapurah (MT);73
Guapó (GO);73
Itapaci (GO);73
Xapuri (AC);72
Chapadinha (MA);72
Chorozinho (CE);72
Porteiras (CE);72
Sertânia (PE);72
Barra do Choça (BA);72
Cristópolis (BA);72
Inhambupe (BA);72
Confins (MG);72
Itaberá (SP);72
Itaí (SP);72
Sales Oliveira (SP);72
Bocaiúva do Sul (PR);72
Curiúva (PR);72
Faxinal (PR);72
Ivaté (PR);72
Witmarsum (SC);72
Áurea (RS);72
Canudos do Vale (RS);72
Ipê (RS);72
Tapejara (RS);72
Vila Flores (RS);72
Guia Lopes da Laguna (MS);72
Mâncio Lima (AC);71
Olho D'Água do Piauí (PI);71
Hidrolândia (CE);71
Iracema (CE);71
Jacaraú (PB);71
Cupira (PE);71
Itaporanga d'Ajuda (SE);71
Aporá (BA);71
Maracás (BA);71
Doutor Camargo (PR);71
Imbaú (PR);71
Arroio Grande (RS);71
São Vicente do Sul (RS);71
Alcinópolis (MS);71
Caiapônia (GO);71
Pontalina (GO);71
Senador Guiomard (AC);70
Santa Luzia do Paruá (MA);70
Alegrete do Piauí (PI);70
Guadalupe (PI);70
Milton Brandão (PI);70
Baraúna (RN);70
Aliança (PE);70
São João (PE);70
Capela (SE);70
Mairi (BA);70
Santo Amaro (BA);70
Cerqueira César (SP);70
Dumont (SP);70
Patrocínio Paulista (SP);70
Santo Anastácio (SP);70
Figueira (PR);70
Dionísio Cerqueira (SC);70
Ibirubá (RS);70
Mato Queimado (RS);70
Palmitinho (RS);70
Presidente Lucena (RS);70
Quatro Irmãos (RS);70
Santa Tereza (RS);70
Brasnorte (MT);70
Anicuns (GO);70
Aruanã (GO);70
Bonfinópolis (GO);70
Abaetetuba (PA);69
Barreiras do Piauí (PI);69
Capitão de Campos (PI);69
Morrinhos (CE);69
Tamboril (CE);69
Umari (CE);69
Água Preta (PE);69
Ibimirim (PE);69
Pojuca (BA);69
Seabra (BA);69
Capim Branco (MG);69
Turmalina (MG);69
Pariquera-Açu (SP);69
Tupi Paulista (SP);69
Salto do Lontra (PR);69
Santa Cruz de Monte Castelo (PR);69
Luzerna (SC);69
Poço das Antas (RS);69
São Pedro da Serra (RS);69
Tuparendi (RS);69
Caracaraí (RR);68
Santana do Acaraú (CE);68
Tejuçuoca (CE);68
São José do Belmonte (PE);68
Itabela (BA);68
Tanque Novo (BA);68
Areado (MG);68
Jequitibá (MG);68
Pimenta (MG);68
Mimoso do Sul (ES);68
Carlópolis (PR);68
Centenário do Sul (PR);68
Rondon (PR);68
São João do Ivaí (PR);68
Balneário Gaivota (SC);68
Seara (SC);68
Guabiju (RS);68
Paraí (RS);68
Ubiretama (RS);68
Alagoa Grande (PB);67
Propriá (SE);67
Águas Formosas (MG);67
Itacambira (MG);67
Manga (MG);67
Monte Formoso (MG);67
Guará (SP);67
Alto Piquiri (PR);67
Palmital (PR);67
Porecatu (PR);67
Flor do Sertão (SC);67
Tigrinhos (SC);67
Getúlio Vargas (RS);67
Giruá (RS);67
Quevedos (RS);67
Aripuanã (MT);67
Colíder (MT);67
Carolina (MA);66
Cachoeira (BA);66
Glória (BA);66
Conceição do Rio Verde (MG);66
Entre Rios de Minas (MG);66
Visconde do Rio Branco (MG);66
Afonso Cláudio (ES);66
Cambuci (RJ);66
Auriflama (SP);66
Paranapanema (SP);66
Esperança Nova (PR);66
Primeiro de Maio (PR);66
Quitandinha (PR);66
Benedito Novo (SC);66
Feliz (RS);66
Bodoquena (MS);66
Matupá (MT);66
Montividiu (GO);66
Padre Bernardo (GO);66
Paraúna (GO);66
Igarapé-Miri (PA);65
São João dos Patos (MA);65
Caraúbas do Piauí (PI);65
Beberibe (CE);65
Ibiapina (CE);65
Venha-Ver (RN);65
Sanharó (PE);65
São José do Egito (PE);65
Canápolis (BA);65
Carinhanha (BA);65
Monte Santo (BA);65
Capitólio (MG);65
Fronteira (MG);65
São Gonçalo do Sapucaí (MG);65
Jerônimo Monteiro (ES);65
Muqui (ES);65
Iacanga (SP);65
Itajobi (SP);65
Jarinu (SP);65
Macaubal (SP);65
São Simão (SP);65
Tarumã (SP);65
Orleans (SC);65
Alpestre (RS);65
Acrelândia (AC);64
Jaguaruana (CE);64
Parelhas (RN);64
Caravelas (BA);64
Resplendor (MG);64
Iconha (ES);64
Fartura (SP);64
General Salgado (SP);64
Luís Antônio (SP);64
Pedregulho (SP);64
Céu Azul (PR);64
Formosa do Oeste (PR);64
Nova Esperança do Sudoeste (PR);64
São Carlos do Ivaí (PR);64
Uraí (PR);64
Rio do Campo (SC);64
Esperança do Sul (RS);64
Arenápolis (MT);64
Itaueira (PI);63
Murici (AL);63
Malhador (SE);63
Cachoeira de Minas (MG);63
Itacarambi (MG);63
Itapagipe (MG);63
Rio Paranaíba (MG);63
Sabinópolis (MG);63
Jaguapitã (PR);63
Mallet (PR);63
Manoel Ribas (PR);63
Faxinal dos Guedes (SC);63
Ponte Serrada (SC);63
São Ludgero (SC);63
Sananduva (RS);63
Nova Olímpia (MT);63
Manicoré (AM);62
Fortim (CE);62
Itapajé (CE);62
Sirinhaém (PE);62
Maetinga (BA);62
Sobradinho (BA);62
Arinos (MG);62
Bicas (MG);62
Campos Altos (MG);62
Canápolis (MG);62
Itamonte (MG);62
Rio Bonito (RJ);62
Guapiaçu (SP);62
Ibirá (SP);62
Rafard (SP);62
Alvorada do Sul (PR);62
Bituruna (PR);62
General Carneiro (PR);62
Iretama (PR);62
Itambé (PR);62
Jesuítas (PR);62
Nova Olímpia (PR);62
São Jorge d'Oeste (PR);62
Teixeira Soares (PR);62
Ventania (PR);62
Apiúna (SC);62
Araquari (SC);62
Otacílio Costa (SC);62
Dom Pedro de Alcântara (RS);62
Itapuca (RS);62
São Jerônimo (RS);62
Orizona (GO);62
Nova Brasilândia D'Oeste (RO);61
Demerval Lobão (PI);61
Tamboril do Piauí (PI);61
Uruburetama (CE);61
Cordeiros (BA);61
Caldas (MG);61
Coluna (MG);61
Sapucaia (RJ);61
Buri (SP);61
Cunha (SP);61
Pindorama (SP);61
Saltinho (SP);61
Santa Gertrudes (SP);61
Agudos do Sul (PR);61
Campo do Tenente (PR);61
Diamante D'Oeste (PR);61
Francisco Alves (PR);61
Guamiranga (PR);61
Juranda (PR);61
Terra de Areia (RS);61
Água Clara (MS);61
Nova Olinda do Maranhão (MA);60
Cristalândia do Piauí (PI);60
Morro do Chapéu do Piauí (PI);60
Araripe (CE);60
Baturité (CE);60
Exu (PE);60
Iati (PE);60
Tacaratu (PE);60
Viçosa (AL);60
Cristinápolis (SE);60
Abaíra (BA);60
Capim Grosso (BA);60
Santo Antônio de Jesus (BA);60
Águas Vermelhas (MG);60
Baldim (MG);60
Chiador (MG);60
Cruzília (MG);60
Nepomuceno (MG);60
Prudente de Morais (MG);60
Senhora dos Remédios (MG);60
Marataízes (ES);60
Águas da Prata (SP);60
Analândia (SP);60
Bálsamo (SP);60
Castilho (SP);60
Cordeirópolis (SP);60
Flórida Paulista (SP);60
Pirangi (SP);60
Pitangueiras (SP);60
Pradópolis (SP);60
Reginópolis (SP);60
Salesópolis (SP);60
Cerro Azul (PR);60
Pitangueiras (PR);60
Catanduvas (SC);60
Santa Rosa do Sul (SC);60
André da Rocha (RS);60
Palmares do Sul (RS);60
Três Forquilhas (RS);60
Rochedo (MS);60
Araputanga (MT);60
Dom Aquino (MT);60
Marcelândia (MT);60
Tabaporã (MT);60
Marituba (PA);59
Santana do Araguaia (PA);59
Augustinópolis (TO);59
São Miguel do Tocantins (TO);59
São João do Piauí (PI);59
Aracoiaba (CE);59
Assaré (CE);59
Frecheirinha (CE);59
São José da Coroa Grande (PE);59
Girau do Ponciano (AL);59
Malhada de Pedras (BA);59
Saubara (BA);59
Araújos (MG);59
Caetanópolis (MG);59
Capinópolis (MG);59
Pains (MG);59
Guaçuí (ES);59
Guapiara (SP);59
Palmeira d'Oeste (SP);59
Quatá (SP);59
Nova Santa Rosa (PR);59
Rio Azul (PR);59
São Sebastião da Amoreira (PR);59
Ametista do Sul (RS);59
Cacequi (RS);59
Forquetinha (RS);59
Sete Quedas (MS);59
São José do Rio Claro (MT);59
Edéia (GO);59
Farias Brito (CE);58
São Bento (PB);58
Piranhas (AL);58
Santana do Ipanema (AL);58
Itabi (SE);58
Cipó (BA);58
Ubatã (BA);58
Baependi (MG);58
Cambuquira (MG);58
Itatiaiuçu (MG);58
Morada Nova de Minas (MG);58
Joanópolis (SP);58
Diamante do Norte (PR);58
Guaraniaçu (PR);58
Ipiranga (PR);58
José Boiteux (SC);58
Rio dos Cedros (SC);58
Pinheirinho do Vale (RS);58
Caçu (GO);58
Piranhas (GO);58
Humberto de Campos (MA);57
Lima Campos (MA);57
Vargem Grande (MA);57
Tanque do Piauí (PI);57
Petrolândia (PE);57
Arauá (SE);57
Nova Itarana (BA);57
Carlos Chagas (MG);57
Comercinho (MG);57
Raposos (MG);57
Resende Costa (MG);57
Aramina (SP);57
Elias Fausto (SP);57
Pereiras (SP);57
Torrinha (SP);57
Perobal (PR);57
Campo Erê (SC);57
Triunfo (RS);57
Nova Olinda (TO);56
Santa Luz (PI);56
Carnaubal (CE);56
Canhotinho (PE);56
Carnaíba (PE);56
Atalaia (AL);56
Amélia Rodrigues (BA);56
Entre Rios (BA);56
Medeiros Neto (BA);56
Piritiba (BA);56
Santo Antônio do Amparo (MG);56
Domingos Martins (ES);56
Boa Vista da Aparecida (PR);56
Itaipulândia (PR);56
Jardim Alegre (PR);56
Jussara (PR);56
Reserva do Iguaçu (PR);56
Tapira (PR);56
São Domingos (SC);56
Siderópolis (SC);56
Campina das Missões (RS);56
Lindolfo Collor (RS);56
Batayporã (MS);56
Cláudia (MT);56
Alto Paraíso de Goiás (GO);56
Campinorte (GO);56
Nova Glória (GO);56
Epitaciolândia (AC);55
Baião (PA);55
Axixá do Tocantins (TO);55
Davinópolis (MA);55
São Mateus do Maranhão (MA);55
Cabeceiras do Piauí (PI);55
Palmeira do Piauí (PI);55
São João da Canabrava (PI);55
Coreaú (CE);55
Mucambo (CE);55
Jardim de Piranhas (RN);55
Nísia Floresta (RN);55
São José do Campestre (RN);55
Glória do Goitá (PE);55
Lagoa do Ouro (PE);55
Lagoa Grande (PE);55
Pombos (PE);55
Nossa Senhora Aparecida (SE);55
Candiba (BA);55
Canudos (BA);55
São Félix do Coribe (BA);55
Alterosa (MG);55
Coqueiral (MG);55
Florestal (MG);55
Itanhandu (MG);55
Marechal Floriano (ES);55
Montanha (ES);55
Barbosa (SP);55
Guareí (SP);55
Herculândia (SP);55
Palestina (SP);55
Pinhalzinho (SP);55
Chavantes (SP);55
Moreira Sales (PR);55
Roncador (PR);55
Abelardo Luz (SC);55
São Francisco de Assis (RS);55
São Pedro do Sul (RS);55
Buriti Alegre (GO);55
Itapecuru Mirim (MA);54
Morros (MA);54
Granja (CE);54
Alagoinha (PB);54
Belém do São Francisco (PE);54
João Alfredo (PE);54
Santa Luzia do Itanhy (SE);54
Dom Basílio (BA);54
Nazaré (BA);54
